pupilid,schoolid,district,zone,tracking_assigned,tracking_actual,girl,w_correct,w_incorrect,w_missing,s_correct,s_incorrect,s_missing,a1_correct,a2_correct,a3_correct,a4_correct,a5_correct,a6_correct,a7_correct,a8_correct,spelling_correct,total_score,letter_grade,z_score,avg.yrstaught,total_math_score,d.zoneBUTERE EAST,d.zoneBUTERE WEST,d.zoneKABULA,d.zoneKHWISERO WEST,d.zoneMATUNGU,d.zoneMUMIAS EAST,d.zoneMUNICIPALITY,d.zoneSANGALO,d.zoneSOUTH WANGA
8871035,887,BUTERE/M,MATUNGU,1,1,0,12,12,0,12,6,22,3,3,0,2,0,0,0,0,1,33,D,-0.07798112,NA,8,0,0,0,0,1,0,0,0,0
8891047,889,BUTERE/M,MATUNGU,1,1,0,12,3,9,7,3,30,2,3,1,1,0,1,0,0,9,36,D,0.10611635,NA,8,0,0,0,0,1,0,0,0,0
8891069,889,BUTERE/M,MATUNGU,1,1,0,12,0,12,12,1,27,3,3,3,1,2,2,0,0,10,48,C,0.84250622,NA,14,0,0,0,0,1,0,0,0,0
8891075,889,BUTERE/M,MATUNGU,1,1,1,12,12,0,9,0,31,3,3,3,2,1,0,0,0,10,43,C,0.5356771,NA,12,0,0,0,0,1,0,0,0,0
8901025,890,BUTERE/M,MATUNGU,0,0,1,12,7,5,5,4,31,3,3,1,2,2,1,0,0,1,30,D,-0.26207858,NA,12,0,0,0,0,1,0,0,0,0
8901081,890,BUTERE/M,MATUNGU,0,0,0,12,12,0,11,4,25,3,2,0,2,0,1,0,0,0,31,D,-0.20071276,NA,8,0,0,0,0,1,0,0,0,0
8901091,890,BUTERE/M,MATUNGU,0,0,0,12,11,1,1,2,37,2,3,1,1,1,0,0,0,4,25,D,-0.56890769,NA,8,0,0,0,0,1,0,0,0,0
8901098,890,BUTERE/M,MATUNGU,0,0,0,12,12,0,10,14,16,3,1,1,0,2,1,1,0,1,32,D,-0.13934694,NA,10,0,0,0,0,1,0,0,0,0
8921020,892,BUTERE/M,MATUNGU,1,0,1,12,3,9,4,8,28,0,0,0,0,0,0,0,0,1,17,F,-1.05983427,12.8,0,0,0,0,0,1,0,0,0,0
8921041,892,BUTERE/M,MATUNGU,1,0,1,12,10,2,12,4,24,3,3,0,0,0,1,1,0,1,33,D,-0.07798112,12.8,9,0,0,0,0,1,0,0,0,0
8921044,892,BUTERE/M,MATUNGU,1,0,1,12,12,0,10,5,25,3,2,1,1,0,1,1,0,3,34,D,-0.01661529,12.8,10,0,0,0,0,1,0,0,0,0
8921047,892,BUTERE/M,MATUNGU,1,1,0,12,12,0,25,15,0,3,3,0,0,0,0,0,0,1,44,C,0.59704293,12.8,6,0,0,0,0,1,0,0,0,0
8921073,892,BUTERE/M,MATUNGU,1,0,0,12,12,0,16,24,0,3,2,1,0,2,0,0,0,1,37,D,0.16748217,12.8,8,0,0,0,0,1,0,0,0,0
8931026,893,BUTERE/M,MATUNGU,0,0,0,12,12,0,6,8,26,3,2,0,0,0,0,0,0,1,24,D,-0.63027352,13.666667,5,0,0,0,0,1,0,0,0,0
8931033,893,BUTERE/M,MATUNGU,0,0,1,12,4,8,1,4,35,3,3,0,1,2,0,0,0,4,26,D,-0.50754187,13.666667,9,0,0,0,0,1,0,0,0,0
8951067,895,BUTERE/M,MATUNGU,0,0,0,12,12,0,10,30,0,3,3,1,1,2,1,1,0,1,35,D,0.04475053,9.8,13,0,0,0,0,1,0,0,0,0
8961061,896,BUTERE/M,MATUNGU,1,1,0,12,12,0,12,10,18,3,3,1,2,2,2,0,0,1,38,D,0.22884799,2.097222,13,0,0,0,0,1,0,0,0,0
8971003,897,BUTERE/M,MATUNGU,1,0,1,12,8,4,9,6,25,1,0,0,0,0,0,0,0,2,24,D,-0.63027352,13.010417,1,0,0,0,0,1,0,0,0,0
8971009,897,BUTERE/M,MATUNGU,1,1,0,12,12,0,9,13,18,1,3,0,0,0,0,0,0,3,28,D,-0.38481023,13.010417,4,0,0,0,0,1,0,0,0,0
8971012,897,BUTERE/M,MATUNGU,1,1,1,12,12,0,14,6,20,0,2,0,1,2,0,0,0,4,35,D,0.04475053,13.010417,5,0,0,0,0,1,0,0,0,0
8971027,897,BUTERE/M,MATUNGU,1,1,1,12,12,0,7,8,25,3,0,1,2,2,1,0,0,3,31,D,-0.20071276,13.010417,9,0,0,0,0,1,0,0,0,0
8971029,897,BUTERE/M,MATUNGU,1,0,0,12,12,0,7,6,27,2,3,1,0,1,1,0,0,7,34,D,-0.01661529,13.010417,8,0,0,0,0,1,0,0,0,0
8971042,897,BUTERE/M,MATUNGU,1,1,1,12,12,0,15,15,10,1,2,0,0,0,0,0,0,3,33,D,-0.07798112,13.010417,3,0,0,0,0,1,0,0,0,0
8971054,897,BUTERE/M,MATUNGU,1,1,1,12,12,0,19,21,0,3,1,1,2,0,0,0,0,5,43,C,0.5356771,13.010417,7,0,0,0,0,1,0,0,0,0
8971058,897,BUTERE/M,MATUNGU,1,1,1,12,12,0,5,6,29,2,3,1,2,0,0,0,0,6,31,D,-0.20071276,13.010417,8,0,0,0,0,1,0,0,0,0
8981049,898,BUTERE/M,MATUNGU,0,0,0,12,12,0,4,11,25,1,0,0,0,0,0,0,0,0,17,F,-1.05983427,10.333333,1,0,0,0,0,1,0,0,0,0
8981071,898,BUTERE/M,MATUNGU,0,1,1,12,12,0,4,2,34,3,2,0,2,0,0,0,0,2,25,D,-0.56890769,10.333333,7,0,0,0,0,1,0,0,0,0
8981092,898,BUTERE/M,MATUNGU,0,0,0,12,12,0,6,11,23,3,1,0,0,1,0,0,0,0,23,D,-0.69163934,10.333333,5,0,0,0,0,1,0,0,0,0
8991047,899,BUTERE/M,MATUNGU,0,0,1,12,6,6,3,1,36,3,3,0,0,0,0,0,0,5,26,D,-0.50754187,NA,6,0,0,0,0,1,0,0,0,0
9381009,938,BUTERE/M,MUMIAS EAST,0,0,1,12,12,0,32,8,0,2,1,0,0,0,0,0,0,1,48,C,0.84250622,20.571429,3,0,0,0,0,0,1,0,0,0
9381057,938,BUTERE/M,MUMIAS EAST,0,0,1,12,12,0,11,10,19,1,1,0,0,0,1,0,0,0,26,D,-0.50754187,20.571429,3,0,0,0,0,0,1,0,0,0
9381112,938,BUTERE/M,MUMIAS EAST,0,0,0,12,12,0,9,6,25,2,3,1,2,1,1,0,0,1,32,D,-0.13934694,20.571429,10,0,0,0,0,0,1,0,0,0
9381113,938,BUTERE/M,MUMIAS EAST,0,1,0,12,12,0,7,8,25,3,2,0,0,0,0,0,0,0,24,D,-0.63027352,20.571429,5,0,0,0,0,0,1,0,0,0
9381565,938,BUTERE/M,MUMIAS EAST,0,0,0,12,12,0,13,6,21,3,1,2,2,0,0,0,0,0,33,D,-0.07798112,20.571429,8,0,0,0,0,0,1,0,0,0
9391005,939,BUTERE/M,MUMIAS EAST,1,1,0,12,7,5,3,3,34,0,2,0,1,0,0,0,0,2,20,D,-0.87573681,11.652778,3,0,0,0,0,0,1,0,0,0
9391006,939,BUTERE/M,MUMIAS EAST,1,1,0,12,12,0,6,6,28,2,1,0,0,0,0,0,0,1,22,D,-0.75300516,11.652778,3,0,0,0,0,0,1,0,0,0
9391023,939,BUTERE/M,MUMIAS EAST,1,1,0,12,12,0,15,15,10,3,3,0,0,3,0,0,0,1,37,D,0.16748217,11.652778,9,0,0,0,0,0,1,0,0,0
9421005,942,BUTERE/M,MUMIAS EAST,1,0,0,12,12,0,5,4,31,1,2,1,0,0,0,0,0,4,25,D,-0.56890769,NA,4,0,0,0,0,0,1,0,0,0
9421035,942,BUTERE/M,MUMIAS EAST,1,0,1,12,12,0,23,17,0,3,3,0,2,2,1,1,0,1,48,C,0.84250622,NA,13,0,0,0,0,0,1,0,0,0
9421061,942,BUTERE/M,MUMIAS EAST,1,0,0,12,12,0,15,15,10,2,3,0,2,1,1,1,0,4,41,C,0.41294546,NA,11,0,0,0,0,0,1,0,0,0
9431030,943,BUTERE/M,MUMIAS EAST,0,0,1,12,12,0,12,7,21,3,3,0,0,2,0,0,0,0,32,D,-0.13934694,13.527778,8,0,0,0,0,0,1,0,0,0
9451003,945,BUTERE/M,MUMIAS EAST,0,0,0,12,12,0,11,8,21,1,1,0,0,1,0,0,0,0,26,D,-0.50754187,6.25,3,0,0,0,0,0,1,0,0,0
9451019,945,BUTERE/M,MUMIAS EAST,0,0,0,12,12,0,14,21,5,3,3,0,2,0,1,0,0,0,35,D,0.04475053,6.25,9,0,0,0,0,0,1,0,0,0
9451042,945,BUTERE/M,MUMIAS EAST,0,1,0,12,0,12,22,18,0,2,2,0,2,0,0,0,0,0,40,C,0.35157964,6.25,6,0,0,0,0,0,1,0,0,0
9451067,945,BUTERE/M,MUMIAS EAST,0,0,1,12,12,0,19,21,0,3,3,0,0,0,0,0,0,0,37,D,0.16748217,6.25,6,0,0,0,0,0,1,0,0,0
9461025,946,BUTERE/M,MUMIAS EAST,1,1,0,12,4,8,8,7,25,1,3,1,0,2,0,0,0,2,29,D,-0.32344441,16.833333,7,0,0,0,0,0,1,0,0,0
9461056,946,BUTERE/M,MUMIAS EAST,1,1,0,12,12,0,15,15,10,3,0,1,0,0,0,0,0,1,32,D,-0.13934694,16.833333,4,0,0,0,0,0,1,0,0,0
9461070,946,BUTERE/M,MUMIAS EAST,1,0,0,12,8,4,7,4,29,2,1,0,1,0,0,0,0,1,24,D,-0.63027352,16.833333,4,0,0,0,0,0,1,0,0,0
9501004,950,BUTERE/M,MUMIAS EAST,1,1,0,12,12,0,8,7,25,0,0,0,0,0,0,0,0,1,21,D,-0.81437098,18.5,0,0,0,0,0,0,1,0,0,0
9501007,950,BUTERE/M,MUMIAS EAST,1,0,1,12,12,0,11,4,25,0,0,0,0,0,0,0,0,1,24,D,-0.63027352,18.5,0,0,0,0,0,0,1,0,0,0
9501022,950,BUTERE/M,MUMIAS EAST,1,1,1,12,12,0,15,15,10,2,2,0,1,0,0,0,0,2,34,D,-0.01661529,18.5,5,0,0,0,0,0,1,0,0,0
9501024,950,BUTERE/M,MUMIAS EAST,1,1,0,12,12,0,9,21,10,1,1,0,0,0,1,0,0,1,25,D,-0.56890769,18.5,3,0,0,0,0,0,1,0,0,0
9501031,950,BUTERE/M,MUMIAS EAST,1,0,0,12,12,0,11,6,23,3,3,2,1,0,1,0,0,2,35,D,0.04475053,18.5,10,0,0,0,0,0,1,0,0,0
9531054,953,BUTERE/M,MUMIAS EAST,1,1,1,12,12,0,16,14,10,3,3,0,2,2,0,0,0,4,42,C,0.47431128,13.4,10,0,0,0,0,0,1,0,0,0
9531074,953,BUTERE/M,MUMIAS EAST,1,1,0,12,7,5,6,9,25,3,3,1,0,0,0,0,0,1,26,D,-0.50754187,13.4,7,0,0,0,0,0,1,0,0,0
9541014,954,BUTERE/M,MUMIAS EAST,0,0,1,12,12,0,21,9,10,2,1,0,1,0,1,0,0,1,39,D,0.29021382,12.833333,5,0,0,0,0,0,1,0,0,0
9541021,954,BUTERE/M,MUMIAS EAST,0,0,1,12,8,4,12,18,10,0,0,0,0,0,0,0,0,0,24,D,-0.63027352,12.833333,0,0,0,0,0,0,1,0,0,0
9541032,954,BUTERE/M,MUMIAS EAST,0,0,1,12,12,0,9,2,29,3,1,1,2,2,1,1,0,3,35,D,0.04475053,12.833333,12,0,0,0,0,0,1,0,0,0
9541044,954,BUTERE/M,MUMIAS EAST,0,0,1,12,12,0,19,21,0,1,3,0,0,0,0,0,0,0,35,D,0.04475053,12.833333,4,0,0,0,0,0,1,0,0,0
9541062,954,BUTERE/M,MUMIAS EAST,0,0,0,12,12,0,13,17,10,3,1,0,0,0,0,0,0,1,30,D,-0.26207858,12.833333,4,0,0,0,0,0,1,0,0,0
9541079,954,BUTERE/M,MUMIAS EAST,0,0,0,12,6,6,2,3,35,3,3,1,2,2,1,0,0,4,30,D,-0.26207858,12.833333,12,0,0,0,0,0,1,0,0,0
9611011,961,BUTERE/M,SOUTH WANGA,0,0,1,12,12,0,11,3,26,3,2,0,0,1,0,0,0,8,37,D,0.16748217,NA,6,0,0,0,0,0,0,0,0,1
9611035,961,BUTERE/M,SOUTH WANGA,0,1,1,12,12,0,19,11,10,1,0,0,0,0,0,0,0,0,32,D,-0.13934694,NA,1,0,0,0,0,0,0,0,0,1
9611130,961,BUTERE/M,SOUTH WANGA,0,0,0,12,12,0,7,23,10,2,2,1,2,0,1,0,0,0,27,D,-0.44617605,NA,8,0,0,0,0,0,0,0,0,1
9621024,962,BUTERE/M,SOUTH WANGA,0,0,1,12,12,0,15,18,7,3,3,0,2,0,0,0,0,1,36,D,0.10611635,NA,8,0,0,0,0,0,0,0,0,1
9621059,962,BUTERE/M,SOUTH WANGA,0,0,0,12,12,0,17,23,0,3,3,1,2,0,1,1,0,0,40,C,0.35157964,NA,12,0,0,0,0,0,0,0,0,1
9621063,962,BUTERE/M,SOUTH WANGA,0,0,0,12,12,0,17,13,10,3,3,0,2,0,1,0,0,0,38,D,0.22884799,NA,9,0,0,0,0,0,0,0,0,1
9641026,964,BUTERE/M,SOUTH WANGA,1,0,1,12,12,0,11,8,21,0,0,0,0,0,0,0,0,1,24,D,-0.63027352,8.333333,0,0,0,0,0,0,0,0,0,1
9641029,964,BUTERE/M,SOUTH WANGA,1,0,1,12,12,0,6,4,30,3,3,3,2,3,2,1,0,1,36,D,0.10611635,8.333333,18,0,0,0,0,0,0,0,0,1
9641040,964,BUTERE/M,SOUTH WANGA,1,1,0,12,12,0,9,6,25,3,2,1,2,3,0,0,0,1,33,D,-0.07798112,8.333333,11,0,0,0,0,0,0,0,0,1
9641046,964,BUTERE/M,SOUTH WANGA,1,1,0,12,12,0,6,9,25,3,3,1,2,3,1,1,0,1,33,D,-0.07798112,8.333333,15,0,0,0,0,0,0,0,0,1
9651008,965,BUTERE/M,SOUTH WANGA,0,1,0,12,12,0,17,23,0,3,1,0,0,0,1,0,0,0,34,D,-0.01661529,13.333333,5,0,0,0,0,0,0,0,0,1
9651015,965,BUTERE/M,SOUTH WANGA,0,0,1,12,12,0,17,23,0,3,3,2,1,1,0,0,0,2,41,C,0.41294546,13.333333,10,0,0,0,0,0,0,0,0,1
9661006,966,BUTERE/M,SOUTH WANGA,0,0,0,12,12,0,23,17,0,2,3,0,0,0,0,0,0,1,41,C,0.41294546,4.875,5,0,0,0,0,0,0,0,0,1
9661008,966,BUTERE/M,SOUTH WANGA,0,1,0,12,5,7,0,4,36,2,1,1,0,0,0,0,0,5,21,D,-0.81437098,4.875,4,0,0,0,0,0,0,0,0,1
9661017,966,BUTERE/M,SOUTH WANGA,0,0,0,12,12,0,19,21,0,3,2,3,0,0,0,0,0,0,39,D,0.29021382,4.875,8,0,0,0,0,0,0,0,0,1
9661030,966,BUTERE/M,SOUTH WANGA,0,0,0,12,12,0,19,21,0,3,3,0,0,3,1,0,0,0,41,C,0.41294546,4.875,10,0,0,0,0,0,0,0,0,1
9661045,966,BUTERE/M,SOUTH WANGA,0,0,1,12,5,7,5,6,29,1,0,0,0,0,0,0,0,0,18,F,-0.99846845,4.875,1,0,0,0,0,0,0,0,0,1
9691039,969,BUTERE/M,SOUTH WANGA,0,0,0,12,12,0,7,8,25,3,0,0,0,0,0,0,0,0,22,D,-0.75300516,NA,3,0,0,0,0,0,0,0,0,1
9691051,969,BUTERE/M,SOUTH WANGA,0,1,0,12,12,0,3,12,25,1,1,0,0,0,0,0,0,0,17,F,-1.05983427,NA,2,0,0,0,0,0,0,0,0,1
9691081,969,BUTERE/M,SOUTH WANGA,0,1,0,12,12,0,23,17,0,3,1,0,2,0,1,0,0,1,43,C,0.5356771,NA,7,0,0,0,0,0,0,0,0,1
9691107,969,BUTERE/M,SOUTH WANGA,0,0,1,12,12,0,12,18,10,3,3,1,2,2,1,0,0,1,37,D,0.16748217,NA,12,0,0,0,0,0,0,0,0,1
9721010,972,BUTERE/M,SOUTH WANGA,0,0,0,12,12,0,16,14,10,3,3,0,1,2,0,0,0,0,37,D,0.16748217,NA,9,0,0,0,0,0,0,0,0,1
9721019,972,BUTERE/M,SOUTH WANGA,0,0,0,12,12,0,12,4,24,2,1,0,0,0,0,0,0,0,27,D,-0.44617605,NA,3,0,0,0,0,0,0,0,0,1
9721029,972,BUTERE/M,SOUTH WANGA,0,1,1,12,12,0,17,10,13,3,3,1,2,0,0,0,0,1,39,D,0.29021382,NA,9,0,0,0,0,0,0,0,0,1
9721033,972,BUTERE/M,SOUTH WANGA,0,1,1,12,12,0,7,11,22,3,3,0,0,0,0,0,0,0,25,D,-0.56890769,NA,6,0,0,0,0,0,0,0,0,1
9721036,972,BUTERE/M,SOUTH WANGA,0,0,1,12,12,0,8,13,19,3,3,1,2,0,1,0,0,0,30,D,-0.26207858,NA,10,0,0,0,0,0,0,0,0,1
9721045,972,BUTERE/M,SOUTH WANGA,0,0,1,12,12,0,6,3,31,3,3,0,2,0,1,0,0,0,27,D,-0.44617605,NA,9,0,0,0,0,0,0,0,0,1
9721055,972,BUTERE/M,SOUTH WANGA,0,0,1,12,12,0,13,17,10,0,1,0,0,0,0,0,0,0,26,D,-0.50754187,NA,1,0,0,0,0,0,0,0,0,1
9731013,973,BUTERE/M,SOUTH WANGA,1,1,0,12,7,5,2,3,35,3,0,1,0,0,0,0,0,1,19,F,-0.93710263,NA,4,0,0,0,0,0,0,0,0,1
9731015,973,BUTERE/M,SOUTH WANGA,1,1,1,12,12,0,3,2,35,3,3,2,2,0,1,0,0,3,29,D,-0.32344441,NA,11,0,0,0,0,0,0,0,0,1
9731026,973,BUTERE/M,SOUTH WANGA,1,0,1,12,10,2,11,17,12,1,0,0,0,0,0,0,0,2,26,D,-0.50754187,NA,1,0,0,0,0,0,0,0,0,1
9731040,973,BUTERE/M,SOUTH WANGA,1,1,1,12,12,0,5,4,31,3,3,2,2,0,1,0,0,7,35,D,0.04475053,NA,11,0,0,0,0,0,0,0,0,1
9731046,973,BUTERE/M,SOUTH WANGA,1,1,1,12,12,0,6,11,23,3,3,1,0,0,0,0,0,5,30,D,-0.26207858,NA,7,0,0,0,0,0,0,0,0,1
9731057,973,BUTERE/M,SOUTH WANGA,1,1,0,12,4,8,5,3,32,3,3,1,2,1,1,1,0,3,32,D,-0.13934694,NA,13,0,0,0,0,0,0,0,0,1
9731058,973,BUTERE/M,SOUTH WANGA,1,1,0,12,3,9,13,3,24,3,2,1,2,0,1,0,0,7,41,C,0.41294546,NA,9,0,0,0,0,0,0,0,0,1
9741077,974,BUTERE/M,SOUTH WANGA,1,1,0,12,12,0,5,8,27,2,0,1,0,0,0,0,0,1,21,D,-0.81437098,NA,3,0,0,0,0,0,0,0,0,1
9751026,975,BUTERE/M,SOUTH WANGA,0,0,1,12,12,0,0,2,38,3,2,0,0,0,0,0,0,0,17,F,-1.05983427,NA,5,0,0,0,0,0,0,0,0,1
9751035,975,BUTERE/M,SOUTH WANGA,0,0,1,12,8,4,2,5,33,3,2,0,2,0,0,0,0,4,25,D,-0.56890769,NA,7,0,0,0,0,0,0,0,0,1
9781032,978,BUTERE/M,SOUTH WANGA,1,1,1,12,12,0,18,22,0,0,0,0,0,0,0,0,0,1,31,D,-0.20071276,2,0,0,0,0,0,0,0,0,0,1
9781068,978,BUTERE/M,SOUTH WANGA,1,1,1,12,12,0,15,15,10,3,3,1,2,0,0,0,0,1,37,D,0.16748217,2,9,0,0,0,0,0,0,0,0,1
9831014,983,BUTERE/M,SOUTH WANGA,0,0,1,12,12,0,8,8,24,3,3,0,0,1,0,0,0,0,27,D,-0.44617605,NA,7,0,0,0,0,0,0,0,0,1
10061030,1006,BUNGOMA,KABULA,1,1,1,12,12,0,11,4,25,3,3,3,3,3,1,1,0,5,45,C,0.65840875,NA,18,0,0,1,0,0,0,0,0,0
10081080,1008,BUNGOMA,KABULA,0,0,0,12,12,0,19,21,0,3,1,2,0,3,1,0,0,4,45,C,0.65840875,14.454545,10,0,0,1,0,0,0,0,0,0
10081093,1008,BUNGOMA,KABULA,0,0,0,12,12,0,12,28,0,3,3,0,2,1,0,0,0,0,33,D,-0.07798112,14.454545,9,0,0,1,0,0,0,0,0,0
10101015,1010,BUNGOMA,KABULA,0,0,0,12,12,0,11,7,22,3,2,0,0,0,0,0,0,0,28,D,-0.38481023,NA,5,0,0,1,0,0,0,0,0,0
10101088,1010,BUNGOMA,KABULA,0,1,1,12,12,0,17,23,0,0,0,0,0,0,0,0,0,0,29,D,-0.32344441,NA,0,0,0,1,0,0,0,0,0,0
10121014,1012,BUNGOMA,KABULA,1,0,0,12,12,0,16,24,0,3,2,0,1,2,0,0,0,3,39,D,0.29021382,8.166667,8,0,0,1,0,0,0,0,0,0
10121023,1012,BUNGOMA,KABULA,1,1,1,12,12,0,22,18,0,1,1,0,0,0,0,0,0,1,37,D,0.16748217,8.166667,2,0,0,1,0,0,0,0,0,0
10121033,1012,BUNGOMA,KABULA,1,0,1,12,12,0,22,18,0,2,3,1,2,0,0,0,0,3,45,C,0.65840875,8.166667,8,0,0,1,0,0,0,0,0,0
10131007,1013,BUNGOMA,KABULA,0,0,0,12,9,3,8,7,25,3,1,1,2,0,0,0,0,0,27,D,-0.44617605,NA,7,0,0,1,0,0,0,0,0,0
10131026,1013,BUNGOMA,KABULA,0,0,0,12,12,0,9,21,10,0,1,0,0,0,0,0,0,0,22,D,-0.75300516,NA,1,0,0,1,0,0,0,0,0,0
10141002,1014,BUNGOMA,KABULA,1,1,1,12,12,0,2,9,29,1,2,0,0,0,0,0,0,4,21,D,-0.81437098,11.071429,3,0,0,1,0,0,0,0,0,0
10141011,1014,BUNGOMA,KABULA,1,0,0,12,12,0,20,20,0,2,0,1,0,0,0,0,0,1,36,D,0.10611635,11.071429,3,0,0,1,0,0,0,0,0,0
10141016,1014,BUNGOMA,KABULA,1,1,1,12,12,0,11,4,25,3,3,1,0,0,0,0,0,2,32,D,-0.13934694,11.071429,7,0,0,1,0,0,0,0,0,0
10141022,1014,BUNGOMA,KABULA,1,1,0,12,7,5,9,6,25,3,3,1,2,1,1,1,0,1,34,D,-0.01661529,11.071429,13,0,0,1,0,0,0,0,0,0
10141043,1014,BUNGOMA,KABULA,1,1,1,12,12,0,6,9,25,3,0,0,1,1,0,0,0,1,24,D,-0.63027352,11.071429,5,0,0,1,0,0,0,0,0,0
10141059,1014,BUNGOMA,KABULA,1,1,0,12,12,0,0,0,40,3,3,1,2,3,0,0,0,1,25,D,-0.56890769,11.071429,12,0,0,1,0,0,0,0,0,0
10141066,1014,BUNGOMA,KABULA,1,1,1,12,12,0,6,9,25,3,2,1,1,2,0,1,0,4,32,D,-0.13934694,11.071429,11,0,0,1,0,0,0,0,0,0
10151009,1015,BUNGOMA,KABULA,1,1,0,12,3,9,7,7,26,3,3,0,1,0,0,0,0,1,27,D,-0.44617605,1.361111,7,0,0,1,0,0,0,0,0,0
10151013,1015,BUNGOMA,KABULA,1,1,0,12,8,4,14,22,4,1,3,1,2,0,0,0,0,1,34,D,-0.01661529,1.361111,7,0,0,1,0,0,0,0,0,0
10151049,1015,BUNGOMA,KABULA,1,1,1,12,12,0,12,18,10,3,3,3,2,1,2,1,0,1,40,C,0.35157964,1.361111,16,0,0,1,0,0,0,0,0,0
10151050,1015,BUNGOMA,KABULA,1,1,0,12,12,0,20,10,10,3,2,1,2,1,1,1,0,1,44,C,0.59704293,1.361111,12,0,0,1,0,0,0,0,0,0
10151053,1015,BUNGOMA,KABULA,1,1,1,12,12,0,11,29,0,3,3,1,0,2,0,1,0,5,38,D,0.22884799,1.361111,11,0,0,1,0,0,0,0,0,0
10181008,1018,BUNGOMA,KABULA,0,0,1,12,12,0,15,14,11,3,2,0,2,0,0,1,0,0,35,D,0.04475053,14.333333,9,0,0,1,0,0,0,0,0,0
10181012,1018,BUNGOMA,KABULA,0,1,1,12,12,0,20,16,4,3,2,1,2,0,1,1,0,0,42,C,0.47431128,14.333333,11,0,0,1,0,0,0,0,0,0
10181085,1018,BUNGOMA,KABULA,0,0,1,12,12,0,15,10,15,2,2,0,0,0,0,0,0,0,31,D,-0.20071276,14.333333,4,0,0,1,0,0,0,0,0,0
10201006,1020,BUNGOMA,KABULA,1,1,0,12,12,0,6,6,28,2,3,0,0,0,0,0,0,2,25,D,-0.56890769,NA,5,0,0,1,0,0,0,0,0,0
10201007,1020,BUNGOMA,KABULA,1,0,1,12,12,0,3,7,30,2,1,0,2,0,1,0,0,3,24,D,-0.63027352,NA,6,0,0,1,0,0,0,0,0,0
10201014,1020,BUNGOMA,KABULA,1,1,1,12,12,0,22,18,0,3,0,0,0,0,0,0,0,2,39,D,0.29021382,NA,3,0,0,1,0,0,0,0,0,0
10201019,1020,BUNGOMA,KABULA,1,1,1,12,12,0,8,9,23,3,3,1,2,1,0,0,0,2,32,D,-0.13934694,NA,10,0,0,1,0,0,0,0,0,0
10201028,1020,BUNGOMA,KABULA,1,0,0,12,12,0,7,8,25,2,3,0,0,0,0,0,0,2,26,D,-0.50754187,NA,5,0,0,1,0,0,0,0,0,0
4301014,430,BUNGOMA,MUNICIPALITY,1,1,1,13,11,0,10,5,25,3,3,2,2,0,0,0,0,2,35,D,0.04475053,NA,10,0,0,0,0,0,0,1,0,0
4301023,430,BUNGOMA,MUNICIPALITY,1,1,1,13,11,0,6,1,33,3,3,1,0,2,0,0,0,4,32,D,-0.13934694,NA,9,0,0,0,0,0,0,1,0,0
4321005,432,BUNGOMA,MUNICIPALITY,1,1,0,13,11,0,7,16,17,3,3,0,0,0,0,0,0,2,28,D,-0.38481023,18.8,6,0,0,0,0,0,0,1,0,0
4321035,432,BUNGOMA,MUNICIPALITY,1,1,1,13,11,0,15,15,10,3,3,0,1,0,1,0,0,1,37,D,0.16748217,18.8,8,0,0,0,0,0,0,1,0,0
4321047,432,BUNGOMA,MUNICIPALITY,1,0,0,13,11,0,9,9,22,3,3,1,2,0,1,1,0,1,34,D,-0.01661529,18.8,12,0,0,0,0,0,0,1,0,0
4321058,432,BUNGOMA,MUNICIPALITY,1,1,0,13,11,0,5,13,22,3,1,1,2,0,0,0,0,2,27,D,-0.44617605,18.8,7,0,0,0,0,0,0,1,0,0
4361020,436,BUNGOMA,MUNICIPALITY,1,0,0,13,11,0,13,17,10,1,0,0,0,0,0,0,0,1,28,D,-0.38481023,19,1,0,0,0,0,0,0,1,0,0
4361057,436,BUNGOMA,MUNICIPALITY,1,1,1,13,11,0,10,7,23,3,3,2,2,2,0,0,0,6,41,C,0.41294546,19,12,0,0,0,0,0,0,1,0,0
4431018,443,BUNGOMA,MUNICIPALITY,0,0,1,13,11,0,16,19,5,2,2,0,0,0,0,0,0,0,33,D,-0.07798112,12.833333,4,0,0,0,0,0,0,1,0,0
4431056,443,BUNGOMA,MUNICIPALITY,0,0,0,13,11,0,7,3,30,3,2,0,2,0,1,0,0,7,35,D,0.04475053,12.833333,8,0,0,0,0,0,0,1,0,0
4431064,443,BUNGOMA,MUNICIPALITY,0,0,0,13,11,0,14,21,5,3,3,0,2,3,2,1,0,0,41,C,0.41294546,12.833333,15,0,0,0,0,0,0,1,0,0
4431091,443,BUNGOMA,MUNICIPALITY,0,0,0,13,11,0,11,4,25,2,2,0,1,0,0,1,0,1,31,D,-0.20071276,12.833333,7,0,0,0,0,0,0,1,0,0
4511012,451,BUNGOMA,MUNICIPALITY,0,0,1,13,11,0,16,24,0,0,0,0,0,0,0,0,0,0,29,D,-0.32344441,NA,0,0,0,0,0,0,0,1,0,0
4521048,452,BUNGOMA,MUNICIPALITY,1,1,0,13,11,0,19,21,0,2,3,1,2,3,1,1,0,1,46,C,0.71977457,16.666667,14,0,0,0,0,0,0,1,0,0
4521127,452,BUNGOMA,MUNICIPALITY,1,1,0,13,11,0,12,11,17,0,0,0,0,0,0,0,0,1,26,D,-0.50754187,16.666667,0,0,0,0,0,0,0,1,0,0
